3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.812682361715121E-15 1.614120442087334E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
3.0616852763029997E-16 2.00285129277154E-14 
4.711570089120048E-14 3.199616491018703E-16 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
4.711570089120048E-14 3.199616491018703E-16 
3.0616852763029997E-16 2.00285129277154E-14 
3.812682361715121E-15 1.614120442087334E-14 
7.483791184011669E-15 3.062396609823583E-15 
